time,upstream_reservoir_water_level,upstream_reservoir_outflow,upstream_reservoir_volume,gate_1_opening,gate_1_outflow,canal_water_level,canal_inflow,canal_outflow,downstream_reservoir_water_level,downstream_reservoir_outflow,downstream_reservoir_volume,upstream_reservoir_inflow,downstream_reservoir_inflow
2960,17.521245212253767,28.554496646008804,175212.45212253768,0.5,28.5839521726816,7.115963600131291,28.5839521726816,28.028624839887083,11.1293542635235,0,111293.542635235,50.0,28.028624839887083
2970,17.542668884621982,28.576327631789425,175426.6888462198,0.5,28.605730732264636,7.121508006014855,28.605730732264636,28.05129014390824,11.15740555366741,0,111574.05553667409,50.0,28.05129014390824
2980,17.564070760457042,28.598124164935843,175640.70760457043,0.5,28.627475001624276,7.12704356869211,28.627475001624276,28.07391873389881,11.185479472401308,0,111854.79472401307,50.0,28.07391873389881
2990,17.585450874118873,28.61988633816899,175854.50874118874,0.5,28.649185072701325,7.132570312297337,28.649185072701325,28.09651071217868,11.213575983113486,0,112135.75983113486,50.0,28.09651071217868
3000,17.606809259875057,28.64161424381933,176068.09259875055,0.5,28.670861037051182,7.138088260861641,28.670861037051182,28.119066180620685,11.241695049294107,0,112416.95049294106,50.0,28.119066180620685
3010,17.628145951901224,28.663307973829067,176281.45951901225,0.5,28.692502985846083,7.143597438313572,28.692502985846083,28.14158524065305,11.269836634534759,0,112698.36634534759,50.0,28.14158524065305
3020,17.649460984281472,28.68496761975441,176494.6098428147,0.5,28.71411100987737,7.149097868479733,28.71411100987737,28.164067993261284,11.29800070252802,0,112980.0070252802,50.0,28.164067993261284
3030,17.670754391008703,28.706593272767854,176707.54391008703,0.5,28.7356851995576,7.154589575085406,28.7356851995576,28.186514538990313,11.32618721706701,0,113261.8721706701,50.0,28.186514538990313
3040,17.69202620598504,28.728185023660306,176920.2620598504,0.5,28.757225644922762,7.160072581755168,28.757225644922762,28.2089249779465,11.354396142044958,0,113543.96142044957,50.0,28.2089249779465
3050,17.7132764630222,28.749742962843346,177132.764630222,0.5,28.778732435634424,7.165546912013519,28.778732435634424,28.231299409799323,11.382627441454758,0,113826.27441454757,50.0,28.231299409799323
3060,17.734505195841848,28.77126718035133,177345.05195841848,0.5,28.80020566098179,7.171012589285506,28.80020566098179,28.253637933783125,11.410881079388542,0,114108.81079388541,50.0,28.253637933783125
3070,17.755712438076003,28.792757765843508,177557.12438076004,0.5,28.82164540988384,7.176469636897359,28.82164540988384,28.275940648698555,11.43915702003724,0,114391.5702003724,50.0,28.275940648698555
3080,17.776898223267395,28.814214808606184,177768.98223267397,0.5,28.843051770891382,7.181918078077128,28.843051770891382,28.298207652914403,11.467455227690154,0,114674.55227690154,50.0,28.298207652914403
3090,17.798062584869843,28.83563839755472,177980.62584869843,0.5,28.86442483218906,7.187357935955335,28.86442483218906,28.320439044368364,11.495775666734524,0,114957.75666734522,50.0,28.320439044368364
3100,17.81920555624861,28.8570286212356,178192.0555624861,0.5,28.885764681597337,7.192789233563474,28.885764681597337,28.342634920783436,11.524118301655307,0,115241.18301655306,50.0,28.342634920783436
3110,17.840327170680776,28.87838556783134,178403.27170680778,0.5,28.907071406577423,7.198211993838017,28.907071406577423,28.364795379123077,11.552483097034429,0,115524.83097034428,50.0,28.364795379123077
3120,17.861427461355618,28.899709325157925,178614.2746135562,0.5,28.928345094228625,7.203626239618913,28.928345094228625,28.38692051613901,11.580870017550566,0,115808.70017550567,50.0,28.38692051613901
3130,17.882506461374952,28.9209999806697,178825.0646137495,0.5,28.949585831293234,7.209031993650577,28.949585831293234,28.40901042812682,11.609279027978694,0,116092.79027978693,50.0,28.40901042812682
3140,17.90356420375349,28.942257621460858,179035.6420375349,0.5,28.97079370415793,7.214429278582446,28.97079370415793,28.431065210971077,11.637710093189664,0,116377.10093189664,50.0,28.431065210971077
3150,17.924600721419225,28.963482334267464,179246.00721419224,0.5,28.991968798855837,7.219818116969527,28.991968798855837,28.45308496014779,11.666163178149812,0,116661.63178149812,50.0,28.45308496014779
3160,17.945616047213754,28.984674205469556,179456.16047213753,0.5,29.013111201068508,7.2251985312729445,29.013111201068508,28.4750697707267,11.694638247920537,0,116946.38247920538,50.0,28.4750697707267
3170,17.966610213892658,29.0058333210931,179666.1021389266,0.5,29.034220996127917,7.230570543860484,29.034220996127917,28.497019737373947,11.723135267657913,0,117231.35267657912,50.0,28.497019737373947
3180,17.98758325412585,29.02695976681204,179875.83254125848,0.5,29.055298269018436,7.2359341770071275,29.055298269018436,28.518934954354094,11.751654202612265,0,117516.54202612265,50.0,28.518934954354094
3190,18.008535200497896,29.04805362795031,180085.35200497898,0.5,29.076343104378783,7.241289452895588,29.076343104378783,28.540815515532795,11.780195018127799,0,117801.95018127798,50.0,28.540815515532795
3200,18.029466085508414,29.069114989483754,180294.66085508413,0.5,29.097355586503987,7.2466363936168365,29.097355586503987,28.562661514379133,11.808757679642177,0,118087.57679642177,50.0,28.562661514379133
3210,18.05037594157237,29.09014393604217,180503.7594157237,0.5,29.118335799347296,7.25197502117063,29.118335799347296,28.584473043967886,11.837342152686144,0,118373.42152686145,50.0,28.584473043967886
3220,18.07126480102046,29.1111405519112,180712.6480102046,0.5,29.139283826522142,7.257305357466033,29.139283826522142,28.606250196981822,11.865948402883127,0,118659.48402883127,50.0,28.606250196981822
3230,18.092132696099426,29.132104921034312,180921.32696099425,0.5,29.16019975130398,7.262627424321932,29.16019975130398,28.62799306571408,11.89457639594884,0,118945.76395948841,50.0,28.62799306571408
3240,18.11297965897241,29.153037127014706,181129.7965897241,0.5,29.181083656632246,7.26794124346755,29.181083656632246,28.649701742070544,11.923226097690911,0,119232.26097690912,50.0,28.649701742070544
3250,18.13380572171929,29.17393725311723,181338.05721719292,0.5,29.201935625112192,7.2732468365429535,29.201935625112192,28.671376317571838,11.951897474008485,0,119518.97474008484,50.0,28.671376317571838
3260,18.15461091633702,29.194805382270303,181546.10916337022,0.5,29.222755739016787,7.278544225099563,29.222755739016787,28.693016883355817,11.980590490891839,0,119805.9049089184,50.0,28.693016883355817
3270,18.175395274739955,29.215641597067755,181753.95274739954,0.5,29.243544080288526,7.28383343060065,29.243544080288526,28.71462353017982,12.00930511442202,0,120093.0511442202,50.0,28.71462353017982
3280,18.196158828760183,29.236445979770743,181961.58828760183,0.5,29.2643007305413,7.289114474421838,29.2643007305413,28.736196348422478,12.038041310770442,0,120380.41310770441,50.0,28.736196348422478
3290,18.216901610147872,29.257218612309565,182169.01610147874,0.5,29.285025771062234,7.294387377851595,29.285025771062234,28.75773542808657,12.066799046198527,0,120667.99046198528,50.0,28.75773542808657
3300,18.237623650571585,29.277959576285568,182376.23650571587,0.5,29.305719282813463,7.299652162091725,29.305719282813463,28.779240858800467,12.095578287057329,0,120955.78287057328,50.0,28.779240858800467
3310,18.258324981618614,29.29866895297292,182583.24981618614,0.5,29.32638134643397,7.304908848257859,29.32638134643397,28.80071272982059,12.12437899978715,0,121243.78999787148,50.0,28.80071272982059
3320,18.279005634795297,29.31934682332047,182790.05634795295,0.5,29.34701204224134,7.310157457379934,29.34701204224134,28.82215113003381,12.153201150917182,0,121532.01150917182,50.0,28.82215113003381
3330,18.29966564152734,29.339993267953517,182996.6564152734,0.5,29.367611450233547,7.315398010402682,29.367611450233547,28.84355614795875,12.182044707065142,0,121820.44707065141,50.0,28.84355614795875
3340,18.320305033160164,29.360608367175626,183203.05033160164,0.5,29.388179650090738,7.320630528186104,29.388179650090738,28.86492787174857,12.21090963493689,0,122109.09634936889,50.0,28.86492787174857
3350,18.340923840959192,29.381192200970407,183409.23840959193,0.5,29.408716721176937,7.325855031505946,29.408716721176937,28.886266389192734,12.239795901326081,0,122397.95901326081,50.0,28.886266389192734
3360,18.361522096110193,29.40174484900328,183615.2209611019,0.5,29.429222742541832,7.331071541054178,29.429222742541832,28.90757178771861,12.268703473113801,0,122687.034731138,50.0,28.90757178771861
3370,18.382099829719568,29.422266390623207,183820.99829719568,0.5,29.44969779292242,7.336280077439461,29.44969779292242,28.928844154394092,12.297632317268196,0,122976.32317268195,50.0,28.928844154394092
3380,18.402657072814705,29.442756904864442,184026.57072814702,0.5,29.47014195074481,7.341480661187618,29.47014195074481,28.950083575929096,12.326582400844124,0,123265.82400844124,50.0,28.950083575929096
3390,18.423193856344252,29.463216470448266,184231.93856344253,0.5,29.490555294125826,7.3466733127421024,29.490555294125826,28.971290138677443,12.355553690982802,0,123555.53690982802,50.0,28.971290138677443
3400,18.44371021117847,29.483645165784655,184437.10211178468,0.5,29.510937900874758,7.351858052464463,29.510937900874758,28.992463928638728,12.38454615491144,0,123845.4615491144,50.0,28.992463928638728
3410,18.46420616810949,29.504043068974045,184642.06168109493,0.5,29.531289848494968,7.357034900634634,29.531289848494968,29.01360503147785,12.413559759942919,0,124135.59759942918,50.0,29.01360503147785
3420,18.484681757851682,29.524410257809162,184846.81757851684,0.5,29.551611214185833,7.362203877451646,29.551611214185833,29.034713532484638,12.442594473475403,0,124425.94473475403,50.0,29.034713532484638
3430,18.50513701104191,29.544746809776438,185051.37011041908,0.5,29.57190207484402,7.367365003033923,29.57190207484402,29.05578951661628,12.471650262992018,0,124716.50262992019,50.0,29.05578951661628
3440,18.52557195823985,29.565052802057817,185255.7195823985,0.5,29.5921625070653,7.372518297419762,29.5921625070653,29.076833068481413,12.500727096060501,0,125007.270960605,50.0,29.076833068481413
3450,18.545986629928322,29.5853283115324,185459.8662992832,0.5,29.61239258714621,7.3776637805677705,29.61239258714621,29.097844272345366,12.529824940332846,0,125298.24940332846,50.0,29.097844272345366
3460,18.566381056513542,29.605573414778103,185663.8105651354,0.5,29.6325923910856,7.382801472357308,29.6325923910856,29.118823212131865,12.558943763544978,0,125589.43763544978,50.0,29.118823212131865
3470,18.58675526832547,29.625788188073265,185867.55268325467,0.5,29.652761994586296,7.387931392588921,29.652761994586296,29.139769971424965,12.588083533516402,0,125880.83533516403,50.0,29.139769971424965
3480,18.607109295618066,29.64597270739829,186071.09295618068,0.5,29.672901473056648,7.393053560984778,29.672901473056648,29.160684633471032,12.617244218149873,0,126172.44218149873,50.0,29.160684633471032
3490,18.627443168569627,29.666127048437254,186274.4316856963,0.5,29.693010901612165,7.398167997189095,29.693010901612165,29.181567281180513,12.646425785431054,0,126464.25785431053,50.0,29.181567281180513
3500,18.647756917283047,29.68625128657952,186477.5691728305,0.5,29.71309035507706,7.403274720768565,29.71309035507706,29.20241799713001,12.675628203428182,0,126756.28203428183,50.0,29.20241799713001
3510,18.66805057178613,29.706345496921305,186680.5057178613,0.5,29.73313990798581,7.408373751212785,29.73313990798581,29.22323686356384,12.704851440291748,0,127048.51440291747,50.0,29.22323686356384
3520,18.68832416203186,29.726409754267266,186883.24162031861,0.5,29.753159634584712,7.413465107934669,29.753159634584712,29.244023962396373,12.734095464254143,0,127340.95464254143,50.0,29.244023962396373
3530,18.70857771789873,29.746444133132073,187085.7771789873,0.5,29.773149608833453,7.418548810270871,29.773149608833453,29.264779375213177,12.763360243629355,0,127633.60243629356,50.0,29.264779375213177
3540,18.72881126919099,29.766448707741986,187288.1126919099,0.5,29.79310990440661,7.423624877482202,29.79310990440661,29.285503183273573,12.79264574681263,0,127926.45746812629,50.0,29.285503183273573
3550,18.749024845638953,29.786423552036354,187490.24845638953,0.5,29.813040594695167,7.428693328754035,29.813040594695167,29.30619546751192,12.821951942280142,0,128219.51942280142,50.0,29.30619546751192
3560,18.769218476899283,29.806368739669185,187692.18476899283,0.5,29.832941752808072,7.433754183196718,29.832941752808072,29.32685630853976,12.85127879858868,0,128512.78798588681,50.0,29.32685630853976
3570,18.78939219255527,29.82628434401069,187893.9219255527,0.5,29.85281345157369,7.438807459845982,29.85281345157369,29.347485786647223,12.880626284375328,0,128806.26284375328,50.0,29.347485786647223
3580,18.809546022117125,29.846170438148757,188095.46022117123,0.5,29.872655763541335,7.443853177663344,29.872655763541335,29.368083981805174,12.909994368357134,0,129099.94368357134,50.0,29.368083981805174
3590,18.829679995022232,29.866027094890487,188296.79995022234,0.5,29.892468760982684,7.448891355536502,29.892468760982684,29.3886509736669,12.939383019330801,0,129393.83019330801,50.0,29.3886509736669
